,Unnamed: 0,year,month,WD,sampling_date,basin,sampling_point,BOD,chla,COD,chro,DO,EC,SS,wtemp,TOC,clar,lake_x,Title,Satellite_date,check_same_date,lake_y,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,check
1274,1274,,,,20230605,,D3,,3.7,,,10.2,,,21.2,,4.2,대청호,1_1_20230606T021539_20230606T022202_T52SCF.tif,20230606,처_음,대청호,1437,1629.777778,1520.444444,1297.333333,1382.555556,1547.888889,1616.111111,1766,1583.111111,2449,1146.888889,965.3333333,2
1275,1275,,,,20230612,,D3,,3.8,,,9.3,,,22.3,,4.7,대청호,1_1_20230611T021541_20230611T022314_T52SCF.tif,20230611,처_음,대청호,950,993.7777778,1072.222222,852,910.3333333,882.3333333,821,927.2222222,734.8888889,954.3333333,738.4444444,587.5555556,3
1276,1276,,,,20230619,,D3,,12.8,,,9.2,,,23.9,,3.7,대청호,1_1_20230621T021541_20230621T022408_T52SCF.tif,20230621,처_음,대청호,8397.333333,8258.666667,8291.555556,8465.777778,8940.111111,8683.333333,8721.666667,8346.666667,8699.888889,13081.66667,4789,3666.666667,3
1277,1277,,,,20230626,,D3,,10.4,,,9.3,,,25.9,,3,대청호,1_1_20230626T021539_20230626T022202_T52SCF.tif,20230626,처_음,대청호,9189.666667,9387.555556,9361.777778,9343.111111,10192.55556,9699,9417.444444,9741.333333,9111,13964,2441.222222,2573.444444,3
1278,1278,,,,20230703,,D3,,4.4,,,6.7,,,25.4,,3,대청호,1_1_20230701T021541_20230701T022343_T52SCF.tif,20230701,처_음,대청호,864,743.8888889,739.6666667,609.6666667,618,522.8888889,524.7777778,439.7777778,509.4444444,587,484.1111111,448.1111111,3
1279,1279,,,,20230710,,D3,,5.6,,,5.5,,,25.4,,2,대청호,1_1_20230711T021541_20230711T022253_T52SCF.tif,20230711,처_음,대청호,11326,10863.11111,10767.11111,10752,11776.66667,11189.44444,10720.44444,11063.11111,10299.33333,14347,1834.666667,2324.333333,3
1280,1280,,,,20230717,,D3,,3.1,,,4.9,,,23.7,,1,대청호,1_1_20230716T021539_20230716T022203_T52SCF.tif,20230716,처_음,대청호,8911.333333,8677.333333,8548.444444,8617.777778,8597.444444,8585.111111,8867,8520,8735.888889,6979,3163.111111,2418.333333,3
1281,1281,,,,20230724,,D3,,,,,,,,,,,대청호,1_1_20230726T021539_20230726T022204_T52SCF.tif,20230726,처_음,대청호,479.3333333,558.5555556,647.7777778,482.5555556,561.6666667,314.7777778,323.1111111,235.7777778,303.4444444,1578.333333,366.3333333,355,3
1282,1282,,,,20230731,,D3,,20.5,,,8.8,,,26,,1,대청호,1_1_20230731T021541_20230731T022239_T52SCF.tif,20230731,처_음,대청호,8273.666667,7321.777778,7219.111111,7184.888889,8192,7963,7918.888889,7320.888889,7959.888889,14617.33333,6107,5056.444444,3
1283,1283,,,,20230807,,D3,,17.8,,,9.7,,,27,,1.2,대청호,1_1_20230805T021539_20230805T022202_T52SCF.tif,20230805,처_음,대청호,740.6666667,792.6666667,919.2222222,576,670.6666667,469.3333333,487.6666667,377.5555556,361,185.3333333,190,145,3
1284,1284,,,,20230814,,D3,,29.3,,,9.3,,,26.7,,1,대청호,1_1_20230815T021539_20230815T021939_T52SCF.tif,20230815,처_음,대청호,498.6666667,577.7777778,713,406.7777778,625.1111111,494.4444444,494,381.8888889,356.6666667,246,176.3333333,140.3333333,1
1285,1285,,,,20230821,,D3,,47,,,8.5,,,27.4,,0.5,대청호,1_1_20230820T021541_20230820T022103_T52SCF.tif,20230820,처_음,대청호,733.3333333,800.1111111,1161.111111,659.1111111,1278.333333,1075.888889,1110.777778,878.2222222,840.3333333,409.6666667,194.3333333,100.1111111,1
1286,1286,,,,20230824,,D3,,41.5,,,7.4,,,26.4,,0.4,대청호,1_1_20230825T021539_20230825T022658_T52SCF.tif,20230825,처_음,대청호,7610.666667,7072,6782.222222,6693.777778,7311,7121.666667,7048.555556,6984.666667,6935.111111,15183,5982.666667,5681.333333,2
1287,1287,,,,20230828,,D3,,60.7,,,7.1,,,26.2,,0.6,대청호,1_1_20230830T021541_20230830T022102_T52SCF.tif,20230830,처_음,대청호,8785,8836.444444,8756.444444,8839.111111,9210.777778,8919.666667,8856.777778,9186.666667,8719,14820,2867.333333,3258.333333,3
1288,1288,,,,20230831,,D3,,18.9,,,5.5,,,25.9,,1,대청호,1_1_20230830T021541_20230830T022102_T52SCF.tif,20230830,처_음,대청호,8785,8836.444444,8756.444444,8839.111111,9210.777778,8919.666667,8856.777778,9186.666667,8719,14820,2867.333333,3258.333333,3
1289,1289,,,,20230904,,D3,,59.4,,,7,,,26.9,,0.3,대청호,1_1_20230904T021539_20230904T021833_T52SCF.tif,20230904,처_음,대청호,4398.333333,2554.222222,3280.222222,3471.111111,4028.222222,4213.222222,4311.444444,3245.555556,4226.888889,13743.33333,3369.777778,2986.333333,3
1290,1290,,,,20230907,,D3,,33.1,,,6,,,26.2,,1,대청호,1_1_20230909T021541_20230909T022102_T52SCF.tif,20230909,처_음,대청호,297.3333333,447.7777778,890.3333333,411.8888889,788.1111111,352.4444444,359.5555556,305.3333333,221,105,69.66666667,54.77777778,1
1291,1291,,,,20230911,,D3,,28.7,,,5.8,,,26.3,,0.4,대청호,1_1_20230909T021541_20230909T022102_T52SCF.tif,20230909,처_음,대청호,297.3333333,447.7777778,890.3333333,411.8888889,788.1111111,352.4444444,359.5555556,305.3333333,221,105,69.66666667,54.77777778,1
1292,1292,,,,20230918,,D3,,28.7,,,5.4,,,26.3,,0.5,대청호,1_1_20230919T021541_20230919T022100_T52SCF.tif,20230919,처_음,대청호,5537.333333,5161.777778,4966.666667,4425.777778,4938,4879.222222,4946.555556,4684,4807.777778,6935.333333,3625.666667,3062.222222,2
1293,1293,,,,20230921,,D3,,10.8,,,3.4,,,25.3,,1.3,대청호,1_1_20230919T021541_20230919T022100_T52SCF.tif,20230919,처_음,대청호,5537.333333,5161.777778,4966.666667,4425.777778,4938,4879.222222,4946.555556,4684,4807.777778,6935.333333,3625.666667,3062.222222,2
1294,1294,,,,20230925,,D3,,10.7,,,4,,,25.1,,1.4,대청호,1_1_20230924T021539_20230924T022642_T52SCF.tif,20230924,처_음,대청호,181.6666667,367.5555556,626.3333333,300.8888889,402.8888889,166.4444444,176.3333333,148,115.4444444,64,61.11111111,39.77777778,1
1295,1295,,,,20231004,,D3,,9.9,,,5,,,24.1,,1.7,대청호,1_1_20231004T021529_20231004T022639_T52SCF.tif,20231004,처_음,대청호,5437.333333,5386.666667,4868.888889,4361.333333,4697.777778,4699.444444,4573,5077.333333,4530.222222,11209.66667,2191.333333,2155.444444,3
1296,1296,,,,20231010,,D3,,13.5,,,6.2,,,23.1,,1.7,대청호,1_1_20231009T021601_20231009T022227_T52SCF.tif,20231009,처_음,대청호,1561.333333,1185.333333,1431.111111,1267.111111,1596.444444,1926.222222,2110.777778,1628.666667,2264.111111,3845.666667,1694,1681.555556,3
1297,1297,,,,20231016,,D3,,15.1,,,6.9,,,22.3,,1.5,대청호,1_1_20231014T021639_20231014T022211_T52SCF.tif,20231014,처_음,대청호,178.3333333,338.5555556,525.4444444,251.3333333,317.3333333,141,156,118,93.77777778,15.33333333,42.55555556,37.44444444,3
1298,1298,,,,20231023,,D3,,13.2,,,6.7,,,21.2,,2.3,대청호,1_1_20231024T021739_20231024T022318_T52SCF.tif,20231024,처_음,대청호,1272,1416.222222,1238.444444,986.8888889,1043,976.7777778,974.7777778,1119.555556,938.3333333,2303.666667,644.3333333,549.3333333,2
1299,1299,,,,20231030,,D3,,18.7,,,7.2,,,20.7,,1.5,대청호,1_1_20231029T021811_20231029T022436_T52SCF.tif,20231029,처_음,대청호,164,220.2222222,363.1111111,202.5555556,265,158.2222222,161.6666667,140.3333333,120.1111111,86.33333333,65.22222222,41.88888889,1
1300,1300,,,,20231106,,D3,,11.4,,,7.2,,,20.3,,1.7,대청호,1_1_20231108T021901_20231108T022135_T52SCF.tif,20231108,처_음,대청호,2644.666667,2680.888889,2456.444444,2246.444444,2322.666667,2379.333333,2379.444444,2723.333333,2430.666667,3222,1352.777778,1226.111111,3
1301,1301,,,,20231113,,D3,,11.6,,,7.7,,,18,,1.8,대청호,1_1_20231113T021929_20231113T022557_T52SCF.tif,20231113,처_음,대청호,31.33333333,161.4444444,247.6666667,127.1111111,118.7777778,41.66666667,51.77777778,36.55555556,29.44444444,1.333333333,30,32.55555556,0
1302,1302,,,,20231120,,D3,,9.2,,,7.7,,,16.5,,3,대청호,1_1_20231118T021951_20231118T022228_T52SCF.tif,20231118,처_음,대청호,12132.33333,11272.88889,10670.22222,10694.22222,10905.66667,10587.44444,10450,10948.44444,10319.22222,12130,8446.111111,7567.888889,3
1303,1303,,,,20231127,,D3,,8.9,,,7.9,,,15.2,,2.7,대청호,1_1_20231128T022031_20231128T022300_T52SCF.tif,20231128,처_음,대청호,192,219.1111111,273.4444444,195,171.4444444,132.7777778,122.7777778,129,116.6666667,87.66666667,61.88888889,59,1
1304,1304,,,,20231204,,D3,,4.6,,,8.9,,,13.3,,3.5,대청호,1_1_20231203T022049_20231203T022043_T52SCF.tif,20231203,처_음,대청호,65.33333333,171.3333333,175.8888889,93.22222222,81.77777778,53.33333333,61.33333333,57.88888889,32.88888889,12,36.11111111,39.66666667,1
1305,1305,,,,20231211,,D3,,4.3,,,8.6,,,13.2,,3.1,대청호,1_1_20231213T022109_20231213T022105_T52SCF.tif,20231213,처_음,대청호,71,163,167,75.11111111,58.33333333,22.77777778,27.55555556,17.22222222,8.222222222,0,26.88888889,35,3
1306,1306,,,,20231218,,D3,,3.6,,,9,,,11.5,,2.8,대청호,1_1_20231218T022111_20231218T022110_T52SCF.tif,20231218,처_음,대청호,2014.333333,1900.444444,1948.888889,1856.222222,1850,1876.444444,1901.777778,2040.888889,1897.777778,2118.333333,1194.666667,1100.888889,2
1307,1307,,,,20231226,,D3,,5.6,,,9.4,,,9.7,,3,대청호,1_1_20231223T022119_20231223T022116_T52SCF.tif,20231223,처_음,대청호,0,120.4444444,122.6666667,56.88888889,42,3,19.88888889,11.77777778,10.66666667,0,40.66666667,44.66666667,0
1308,1308,,,,20220103,,D5,,3,,,10.6,,,8.4,,4.1,대청호,1_1_20220102T022059_20220102T022102_T52SCF.tif,20220102,처_음,대청호,1122.777778,1132.222222,1043.444444,865,837.8888889,820.8888889,792,820.7777778,708.2222222,666.1111111,366.1111111,221.6666667,2
1309,1309,,,,20220110,,D5,,3,,,10.5,,,7.5,,3.1,대청호,1_1_20220107T022101_20220107T022100_T52SCF.tif,20220107,처_음,대청호,1,1,50.55555556,2.666666667,1,0.222222222,0.222222222,1,0.777777778,0.888888889,1.111111111,21.33333333,2
1310,1310,,,,20220117,,D5,,3.2,,,10.8,,,6.6,,3.7,대청호,1_1_20220117T022031_20220117T022634_T52SCF.tif,20220117,처_음,대청호,2.777777778,16.88888889,75.66666667,25,13.66666667,1,0.666666667,1.666666667,1.222222222,6,30,35.33333333,2
1311,1311,,,,20220124,,D5,,3.4,,,11.1,,,6.2,,3.9,대청호,1_1_20220122T022009_20220122T022640_T52SCF.tif,20220122,처_음,대청호,3341.444444,3847.777778,3517.555556,3386.222222,3485.777778,3406.555556,3332.888889,3804.666667,3306.222222,4249.222222,3720.111111,3643.888889,3
1312,1312,,,,20220203,,D5,,3,,,11.3,,,5.5,,4,대청호,1_1_20220201T021919_20220201T022555_T52SCF.tif,20220201,처_음,대청호,12517.55556,10984,10641.77778,10709.33333,10973.11111,10822.33333,10736,10170.66667,10549,14581.11111,8257.333333,8144.111111,3
1313,1313,,,,20220207,,D5,,3.4,,,11.5,,,5.1,,4.3,대청호,1_1_20220206T021851_20220206T022323_T52SCF.tif,20220206,처_음,대청호,257.6666667,256.5555556,286.3333333,208,172.3333333,167.4444444,146.4444444,187.8888889,158,139.1111111,172.2222222,134.8888889,2
1314,1314,,,,20220214,,D5,,3.3,,,11.8,,,5.2,,4.2,대청호,1_1_20220211T021819_20220211T022041_T52SCF.tif,20220211,처_음,대청호,559.3333333,572.2222222,527.7777778,369.8888889,339.4444444,308.3333333,305.8888889,293.7777778,259.3333333,222,142,73.44444444,2
1315,1315,,,,20220221,,D5,,3.8,,,12,,,4.6,,3.4,대청호,1_1_20220221T021709_20220221T022349_T52SCF.tif,20220221,처_음,대청호,299.5555556,331.6666667,315.8888889,196.4444444,174.4444444,155.8888889,159.4444444,154.1111111,135,137.7777778,103.1111111,68.77777778,0
1316,1316,,,,20220228,,D5,,4.2,,,12.4,,,4.9,,3.9,대청호,1_1_20220226T021651_20220226T022311_T52SCF.tif,20220226,처_음,대청호,663.8888889,509.8888889,523.4444444,424.2222222,353.5555556,336.6666667,339,304.3333333,291.1111111,360.2222222,201.1111111,174.4444444,2
1317,1317,,,,20220307,,D5,,3.7,,,12.5,,,5.2,,3.4,대청호,1_1_20220308T021611_20220308T022233_T52SCF.tif,20220308,처_음,대청호,300.7777778,287.1111111,327,208.1111111,196.4444444,164.7777778,160.8888889,182.5555556,153.4444444,206,177.2222222,170,2
1318,1318,,,,20220314,,D5,,3.2,,,12.5,,,6.1,,3.4,대청호,1_1_20220313T021559_20220313T022513_T52SCF.tif,20220313,처_음,대청호,9487.222222,9742.222222,9795.555556,10002.66667,9778.888889,9842.777778,10068.55556,10502.22222,9952.888889,5799.222222,2381.555556,2569,3
1319,1319,,,,20220321,,D5,,2.4,,,12.2,,,6.3,,4.2,대청호,1_1_20220323T021559_20220323T021600_T52SCF.tif,20220323,처_음,대청호,6053.222222,6265.333333,5964.444444,5786.666667,5773.111111,5646.555556,5600.444444,6070.222222,5472.777778,6350.888889,1289.888889,1337.333333,3
1320,1320,,,,20220328,,D5,,1.9,,,12.2,,,7,,4.9,대청호,1_1_20220328T021611_20220328T022231_T52SCF.tif,20220328,처_음,대청호,1088.444444,1002.111111,970.4444444,883,898.5555556,935.4444444,955.7777778,1030.555556,970.8888889,1108.777778,738.4444444,641.8888889,2
1321,1321,,,,20220404,,D5,,2.5,,,11.8,,,7.8,,4.8,대청호,1_1_20220402T021559_20220402T021559_T52SCF.tif,20220402,처_음,대청호,285.5555556,306.7777778,307.7777778,176.2222222,156.4444444,134.2222222,153.2222222,145.5555556,129.6666667,133,101.6666667,69.55555556,2
1322,1322,,,,20220411,,D5,,2,,,11.3,,,9.6,,5.5,대청호,1_1_20220412T021559_20220412T021559_T52SCF.tif,20220412,처_음,대청호,284.6666667,325.6666667,339.4444444,212.3333333,219.4444444,198.7777778,208.8888889,207.8888889,191.3333333,269.8888889,189.6666667,138.6666667,2
1323,1323,,,,20220418,,D5,,1.9,,,11.2,,,9.1,,6.3,대청호,1_1_20220417T021611_20220417T022233_T52SCF.tif,20220417,처_음,대청호,256.6666667,279.3333333,303.5555556,197.5555556,191.1111111,168.6666667,168.6666667,197.5555556,162.1111111,182.3333333,170.2222222,148.3333333,2
1324,1324,,,,20220425,,D5,,1.9,,,10.7,,,10.6,,7.7,대청호,1_1_20220427T021611_20220427T022234_T52SCF.tif,20220427,처_음,대청호,181.6666667,228,318.6666667,260.3333333,295.7777778,363.8888889,394.2222222,428.2222222,410.8888889,453.5555556,368.4444444,260.1111111,2
1325,1325,,,,20220502,,D5,,1.8,,,10.4,,,10.2,,5,대청호,1_1_20220502T021559_20220502T021557_T52SCF.tif,20220502,처_음,대청호,550.7777778,540.6666667,464.8888889,274,238.6666667,179.5555556,175.6666667,154.8888889,132.6666667,216.1111111,153.3333333,98.55555556,3
1326,1326,,,,20220509,,D5,,1.8,,,10,,,11.1,,5.8,대청호,1_1_20220507T021611_20220507T022233_T52SCF.tif,20220507,처_음,대청호,4171.777778,3451.111111,3093.333333,2782.666667,3055.666667,3175.666667,3068.777778,3040,2958.111111,4991.333333,1959.333333,1545.555556,3
1327,1327,,,,20220516,,D5,,2.2,,,9.9,,,11.4,,5.2,대청호,1_1_20220517T021611_20220517T022234_T52SCF.tif,20220517,처_음,대청호,654.7777778,722.2222222,779.6666667,689.6666667,709.7777778,630.7777778,651.8888889,615.3333333,640.4444444,571.6666667,640.4444444,560.7777778,2
1328,1328,,,,20220523,,D5,,2.8,,,9.3,,,12.4,,6.1,대청호,1_1_20220522T021609_20220522T022240_T52SCF.tif,20220522,처_음,대청호,398,682.7777778,685.4444444,580.1111111,549,487.5555556,487.2222222,517.1111111,403.5555556,168,467.7777778,409.7777778,2
1329,1329,,,,20220530,,D5,,3,,,8.7,,,12.8,,6.2,대청호,1_1_20220527T021611_20220527T022236_T52SCF.tif,20220527,처_음,대청호,947.8888889,1122.888889,1135.777778,1041,1059.111111,959.2222222,950.1111111,985.7777778,917.8888889,864.8888889,936.6666667,827.6666667,2
1330,1330,,,,20220607,,D5,,2.1,,,7.9,,,12.8,,5.4,대청호,1_1_20220606T021611_20220606T022237_T52SCF.tif,20220606,처_음,대청호,16145.11111,14648,13225.77778,12350.22222,12653.55556,11712,11318,11414.22222,10929.77778,16260.88889,5776.777778,4007,3
1331,1331,,,,20220613,,D5,,2.1,,,7.5,,,13.9,,5.9,대청호,1_1_20220611T021539_20220611T022211_T52SCF.tif,20220611,처_음,대청호,1633.444444,1493.555556,1208.888889,976.6666667,992.7777778,913.6666667,905.6666667,892.3333333,828.4444444,1273.333333,700.2222222,568.8888889,3
1332,1332,,,,20220620,,D5,,2.5,,,5.2,,,15.2,,5,대청호,1_1_20220621T021539_20220621T022216_T52SCF.tif,20220621,처_음,대청호,630.8888889,673.1111111,631.8888889,482.5555556,485.7777778,504.1111111,516.5555556,459.5555556,466,327.8888889,327.5555556,266.7777778,3
1333,1333,,,,20220627,,D5,,4.1,,,4.8,,,15.6,,3.3,대청호,1_1_20220626T021541_20220626T022210_T52SCF.tif,20220626,처_음,대청호,7596.777778,6301.333333,6288,6330.222222,6618,7055.222222,7443,6764,7485.333333,2142.444444,4440.111111,3525.444444,3
1334,1334,,,,20220704,,D5,,2.4,,,4.2,,,17.4,,4.2,대청호,1_1_20220706T021541_20220706T022434_T52SCF.tif,20220706,처_음,대청호,6033.333333,5002.666667,4549.777778,4116.888889,4425.444444,4584.111111,4749.666667,4464.888889,4911.333333,10216.77778,3416,2777.222222,3
1335,1335,,,,20220711,,D5,,4.4,,,3.7,,,18,,4.5,대청호,1_1_20220711T021539_20220711T022213_T52SCF.tif,20220711,처_음,대청호,13650.66667,12125.33333,10589.33333,9715.555556,9789,8993.111111,8747.333333,8415.111111,8460.555556,13962.11111,5678.333333,4093.444444,3
1336,1336,,,,20220718,,D5,,3.6,,,3.3,,,18.2,,3.8,대청호,1_1_20220716T021541_20220716T022239_T52SCF.tif,20220716,처_음,대청호,7415,8117.333333,7233.777778,6629.333333,6949.777778,6588.333333,6362.333333,6699.666667,6169.444444,13387.22222,4924.333333,4036.222222,3
1337,1337,,,,20220725,,D5,,2.8,,,3.3,,,18.8,,4,대청호,1_1_20220726T021541_20220726T022207_T52SCF.tif,20220726,처_음,대청호,406.6666667,359.8888889,350,216.8888889,215,181.4444444,188.1111111,165.8888889,162.8888889,283.8888889,109.2222222,79.33333333,2
1338,1338,,,,20220801,,D5,,6.2,,,3.3,,,19.7,,3,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,1339,,,,20220808,,D5,,3,,,3.5,,,19.9,,3.5,대청호,1_1_20220810T021539_20220810T022212_T52SCF.tif,20220810,처_음,대청호,12123.55556,12948.44444,12454.22222,12068.44444,11484.22222,11114.44444,10984.88889,11815.11111,10639.77778,15702,5234.666667,4264.666667,3
1340,1340,,,,20220816,,D5,,6.4,,,4.5,,,20.4,,1.7,대청호,1_1_20220815T021541_20220815T022210_T52SCF.tif,20220815,처_음,대청호,18493.11111,6747.111111,6491.111111,6346.222222,8891.333333,8756.777778,8567.111111,6974.222222,8247.333333,7028,2425,2806.111111,3
1341,1341,,,,20220822,,D5,,33.9,,,9.2,,,21,,0.3,대청호,1_1_20220820T021539_20220820T022210_T52SCF.tif,20220820,처_음,대청호,16173.88889,14688,13104,12216.88889,12517.66667,11396.44444,11307.44444,10787.55556,10945.88889,16355.55556,7133.888889,5579,3
1342,1342,,,,20220829,,D5,,6.3,,,4.7,,,20.1,,1.8,대청호,1_1_20220830T021529_20220830T022209_T52SCF.tif,20220830,처_음,대청호,10628.77778,11328.88889,10723.55556,10395.55556,10401.77778,9862.666667,9817,10277.33333,9526.333333,15659,3876.222222,3465.222222,3
1343,1343,,,,20220905,,D5,,11.4,,,4.2,,,20.1,,1.3,대청호,1_1_20220904T021541_20220904T022607_T52SCF.tif,20220904,처_음,대청호,7938.666667,6382.222222,6098.666667,5813.333333,5993.888889,6204,6371.333333,6353.333333,6378.333333,3800.444444,2185.111111,2288.444444,3
1344,1344,,,,20220913,,D5,,10.7,,,6,,,21,,1.4,대청호,1_1_20220914T021541_20220914T022211_T52SCF.tif,20220914,처_음,대청호,394.3333333,404.2222222,485.6666667,300.6666667,325.2222222,266.7777778,273.5555556,254.5555556,254.7777778,673,190.8888889,146.2222222,2
1345,1345,,,,20220919,,D5,,11.4,,,5.4,,,22.9,,1.5,대청호,1_1_20220919T021539_20220919T022651_T52SCF.tif,20220919,처_음,대청호,5313.666667,4868,4574.222222,4281.777778,4714.444444,4689.555556,4651.111111,4661.333333,4524.333333,15529,2505.444444,2574.111111,3
1346,1346,,,,20220926,,D5,,6.7,,,5.2,,,22.3,,1.8,대청호,1_1_20220924T021541_20220924T022204_T52SCF.tif,20220924,처_음,대청호,174.1111111,184.4444444,289.4444444,143.3333333,141.2222222,74.55555556,97.22222222,86.77777778,64,71.44444444,50.88888889,32.88888889,1
1347,1347,,,,20221004,,D5,,12.6,,,5.5,,,21.8,,2.4,대청호,1_1_20221004T021541_20221004T022204_T52SCF.tif,20221004,처_음,대청호,1357.222222,979.6666667,856.8888889,584.2222222,588.4444444,578.6666667,611.2222222,439.8888889,578.6666667,959.3333333,415.7777778,418.4444444,3
1348,1348,,,,20221011,,D5,,12.3,,,5.2,,,18.2,,2.7,대청호,1_1_20221009T021559_20221009T022144_T52SCF.tif,20221009,처_음,대청호,9644.222222,9261.333333,9241.777778,9108.444444,9420,9215,9099.555556,9822.222222,8904.888889,15443.66667,5789,5359.111111,3
1349,1349,,,,20221017,,D5,,13.4,,,5.6,,,20.7,,2.5,대청호,1_1_20221019T021709_20221019T022253_T52SCF.tif,20221019,처_음,대청호,80.55555556,137.4444444,175.2222222,84.44444444,80.33333333,28.55555556,38,31,23.11111111,19.22222222,37,29.33333333,0
1350,1350,,,,20221024,,D5,,6.7,,,6.4,,,19.9,,3,대청호,1_1_20221024T021741_20221024T022408_T52SCF.tif,20221024,처_음,대청호,1848,1701.555556,1458.222222,1180.555556,1275.333333,1356.222222,1292.444444,1928,1269.666667,2492.222222,1219,838.7777778,3
1351,1351,,,,20221031,,D5,,6.2,,,7,,,19.3,,3.3,대청호,1_1_20221029T021809_20221029T022341_T52SCF.tif,20221029,처_음,대청호,2.222222222,95,120.3333333,46.22222222,46.44444444,6.111111111,3.666666667,4.222222222,8.666666667,0,55.88888889,43.77777778,2
1352,1352,,,,20221107,,D5,,8.2,,,8.2,,,18,,3,대청호,1_1_20221108T021859_20221108T022524_T52SCF.tif,20221108,처_음,대청호,340.2222222,355.2222222,340.8888889,215.5555556,213,173.3333333,175.7777778,180.8888889,160.7777778,142.1111111,76.88888889,46.22222222,3
1353,1353,,,,20221114,,D5,,5.6,,,7.7,,,17.1,,3.4,대청호,1_1_20221113T021941_20221113T022601_T52SCF.tif,20221113,처_음,대청호,11600.33333,10487.11111,9533.333333,8966.222222,9466.222222,8966,8702.555556,8901.333333,8353.777778,12358.11111,5589.555556,4526.555556,3
1354,1354,,,,20221121,,D5,,5.3,,,7.8,,,16.2,,3,대청호,1_1_20221123T022021_20221123T022641_T52SCF.tif,20221123,처_음,대청호,414.4444444,395.4444444,410.8888889,304.2222222,319.5555556,273.7777778,257,254.7777778,254.4444444,101.7777778,132.5555556,89,2
1355,1355,,,,20221128,,D5,,5.9,,,8.3,,,15.2,,3,대청호,1_1_20221128T022029_20221128T022709_T52SCF.tif,20221128,처_음,대청호,16700,15467.55556,13600.88889,12210.66667,11777.66667,11256.33333,11029.55556,11462.22222,10316.44444,13997,2819.222222,2856,3
1356,1356,,,,20221205,,D5,,7,,,9,,,13.4,,2.7,대청호,1_1_20221203T022051_20221203T022714_T52SCF.tif,20221203,처_음,대청호,13453.33333,12722.66667,10821.33333,9346.666667,9054.333333,8372.888889,7999.555556,9308.444444,7514.555556,11261.11111,4905.222222,4159,3
1357,1357,,,,20221212,,D5,,4.6,,,9,,,11.7,,2.9,대청호,1_1_20221213T022111_20221213T022632_T52SCF.tif,20221213,처_음,대청호,5543.111111,5485.777778,5327.111111,5224,5318.555556,5187.888889,5104,5542.222222,5011.222222,6604.444444,1956.888889,2001.444444,3
1358,1358,,,,20221219,,D5,,3.5,,,9.5,,,10,,3.9,대청호,1_1_20221218T022109_20221218T022111_T52SCF.tif,20221218,처_음,대청호,178.1111111,243.5555556,241.2222222,136.2222222,107.1111111,83.66666667,60.77777778,77.55555556,67.11111111,40.66666667,42.22222222,39,0
1359,1359,,,,20221226,,D5,,3.5,,,9.7,,,8.2,,3.7,대청호,1_1_20221228T022109_20221228T022112_T52SCF.tif,20221228,처_음,대청호,4042.777778,3886.111111,3729.444444,3634,3721.888889,3736.777778,3726.222222,3902.333333,3752.222222,4284.333333,3611.222222,3251.111111,3
1360,1360,,,,20230102,,D5,,3.4,,,10.1,,,7.3,,4.5,대청호,1_1_20230102T022111_20230102T022106_T52SCF.tif,20230102,처_음,대청호,46.88888889,67,93.66666667,55.66666667,29.88888889,11.55555556,0,21.88888889,11.44444444,10.22222222,25.44444444,31.77777778,0
1361,1361,,,,20230109,,D5,,3.2,,,10.3,,,6.7,,5.1,대청호,1_1_20230107T022059_20230107T022056_T52SCF.tif,20230107,처_음,대청호,646.8888889,808.4444444,785.5555556,671.1111111,597.1111111,556.8888889,568.8888889,627.4444444,522,510.5555556,363.1111111,291.2222222,3
1362,1362,,,,20230116,,D5,,3.7,,,10.5,,,6.3,,5.1,대청호,1_1_20230117T022029_20230117T022652_T52SCF.tif,20230117,처_음,대청호,859,1078.666667,1000.333333,932.4444444,896.4444444,884.1111111,869.8888889,1045.555556,869.3333333,952.1111111,684.7777778,586,2
1363,1363,,,,20230125,,D5,,3.9,,,11.2,,,5.5,,4.5,대청호,1_1_20230127T021949_20230127T022611_T52SCF.tif,20230127,처_음,대청호,250.1111111,302.2222222,265,175,134.3333333,123.2222222,146.8888889,129.5555556,103.2222222,125,98,87.33333333,3
1364,1364,,,,20230130,,D5,,3.2,,,11.4,,,4.8,,5.2,대청호,1_1_20230127T021949_20230127T022611_T52SCF.tif,20230127,처_음,대청호,250.1111111,302.2222222,265,175,134.3333333,123.2222222,146.8888889,129.5555556,103.2222222,125,98,87.33333333,3
1365,1365,,,,20230206,,D5,,2.9,,,11.7,,,4.9,,5.4,대청호,1_1_20230206T021849_20230206T022626_T52SCF.tif,20230206,처_음,대청호,496.2222222,580.4444444,510.8888889,466.5555556,442.1111111,425.4444444,423.5555556,485.7777778,418.2222222,623.1111111,440.8888889,391.3333333,2
1366,1366,,,,20230213,,D5,,2.5,,,11.6,,,4.7,,4.8,대청호,1_1_20230211T021821_20230211T022449_T52SCF.tif,20230211,처_음,대청호,5220.111111,4544.444444,4240,4095.111111,4080.222222,3997.222222,3946.444444,4107.111111,3934.555556,3962.888889,3052.333333,2871.777778,3
